Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2015-06-04,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-06-03,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-06-02,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-06-01,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-31,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-30,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-29,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-28,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-27,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-26,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-25,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-24,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-23,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-22,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-21,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-20,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-19,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-18,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-17,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-16,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-15,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-05-14,BTCEUR,210,212,209.99,209.99,1.497,315.47
2015-05-13,BTCEUR,213.01,213.01,213.01,213.01,0.0,0.0
2015-05-12,BTCEUR,213.01,213.01,213.01,213.01,0.0,0.0
2015-05-11,BTCEUR,213.01,213.01,213.01,213.01,0.0,0.0
2015-05-10,BTCEUR,213.01,213.01,213.01,213.01,0.0,0.0
2015-05-09,BTCEUR,213.01,213.01,213.01,213.01,0.0,0.0
2015-05-08,BTCEUR,225,225,210,213.01,0.2712,57.64
2015-05-07,BTCEUR,225,225,213.01,225,0.8245,176.09
2015-05-06,BTCEUR,225,225,225,225,0.0,0.0
2015-05-05,BTCEUR,225,225,225,225,0.6222,140.0
2015-05-04,BTCEUR,225,225,225,225,0.0,0.0
2015-05-03,BTCEUR,225,225,225,225,0.3423,77.01
2015-05-02,BTCEUR,225,225,225,225,0.0,0.0
2015-05-01,BTCEUR,225,225,225,225,0.0,0.0
2015-04-30,BTCEUR,225,225,225,225,0.0,0.0
2015-04-29,BTCEUR,225,225,225,225,0.0,0.0
2015-04-28,BTCEUR,233,233,224,225,0.1024,23.0
2015-04-27,BTCEUR,233,233,233,233,0.0,0.0
2015-04-26,BTCEUR,233,233,233,233,0.0,0.0
2015-04-25,BTCEUR,233,233,233,233,0.0,0.0
2015-04-24,BTCEUR,233,233,233,233,0.0,0.0
2015-04-23,BTCEUR,233,233,233,233,0.0,0.0
2015-04-22,BTCEUR,233,233,233,233,0.0,0.0
2015-04-21,BTCEUR,220,233,220,233,0.02137,4.98
2015-04-20,BTCEUR,209.99,290,208.74,220,0.3804,83.58
2015-04-19,BTCEUR,211,211,209.99,209.99,0.085,17.85
2015-04-18,BTCEUR,218.75,218.75,211,211,2.493,526.88
2015-04-17,BTCEUR,218.75,218.75,218.75,218.75,0.0,0.0
2015-04-16,BTCEUR,218.75,218.75,218.75,218.75,0.0,0.0
2015-04-15,BTCEUR,218.75,218.75,218.75,218.75,0.0,0.0
2015-04-14,BTCEUR,236.97,236.97,218.75,218.75,4.428,971.52
2015-04-13,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-12,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-11,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-10,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-09,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-08,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-07,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-06,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-05,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-04,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-03,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-02,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-04-01,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-31,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-30,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-29,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-28,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-27,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-26,BTCEUR,236.97,236.97,236.97,236.97,0.0,0.0
2015-03-25,BTCEUR,270,270,236.97,236.97,3.988,947.13
2015-03-24,BTCEUR,270,270,270,270,0.0,0.0
2015-03-23,BTCEUR,270,270,270,270,0.0,0.0
2015-03-22,BTCEUR,270,270,270,270,0.1731,46.73
2015-03-21,BTCEUR,270,270,270,270,0.25,67.5
2015-03-20,BTCEUR,290,290,270,270,0.688,185.77
2015-03-19,BTCEUR,290,290,290,290,12.58,3647.26
2015-03-18,BTCEUR,290,290,290,290,0.04252,12.33
2015-03-17,BTCEUR,290,290,290,290,6.885,1996.68
